Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country A,West,2019,Well,Chlorination,8.475553967941762,7.740951879152785,9.45861786061964,11.067236073656334,17.06339613090283,10.835892085428792,50,20,4,28,14.501179689914501,53.39494269542744,86.99166703706405,5500.853488297569,26.8322825957225,51.94798507639072,2293.6946844773975,30.26141662246412,2560.7383030339124
Country C,East,2020,Well,UV,99.61011507967154,7.445471543072906,6.031962178112283,10.930200479019971,33.64198154714581,16.088769658663917,431,112,4,4,30.05701306254617,71.49620064329851,30.533600036911185,19787.26767395459,71.76761855975163,71.19979213282306,1949.8846274780294,25.586252266417922,3338.564149980126
Country C,Central,2023,River,Filtration,23.51592298192332,6.924252960081237,4.233309701078022,5.224300945955396,13.830271896272011,13.513264175241108,36,57,17,13,19.972512696391863,59.56126436016936,43.055651187688035,1079.027947431649,1.6504499014492025,65.9613850879705,660.3877858031841,16.768483324984004,2291.4698065739717
Country A,East,2020,Spring,Boiling,37.23685446411859,7.6105431433070265,9.675373538528142,7.30048539485964,40.21495739284256,13.30668135786077,314,106,14,8,12.41150449908584,63.24124577946613,56.036972769160975,6822.764451415668,28.5142097378017,71.13488272834651,2664.1401130212153,26.893043994389423,3441.149439225963
Country B,South,2022,Lake,Boiling,57.143392383849644,8.257407786395312,3.6446935362225386,6.726485933869547,22.112817505852274,2.894269127995064,316,106,18,13,2.18208110799572,65.70201522510271,51.971335314838626,5203.576297857632,2.425256057437175,11.273860988988673,528.9062951652616,11.122512023824388,3428.7275010099625
Country B,West,2021,Well,UV,50.9653742413308,8.637493445110227,8.77267618676434,7.060815718063818,16.465832803229823,4.136140549929825,127,0,9,21,32.95471202011085,82.0520800077841,32.381391988531945,9004.1771490291,60.81114540612742,32.578998522188954,2600.2332010265714,18.830976677433377,1402.3824260752344
Country C,South,2020,Lake,Chlorination,41.64354821091336,7.559252698428367,2.8767007028800915,10.401957177738044,1.677006691753391,2.104692075810084,344,86,18,17,2.6962063300361274,62.93343976824221,92.41969451784846,1750.012087919284,15.280980285082668,81.68893220162839,2623.3652610021795,35.5766376184723,261.2637881786315
Country C,West,2018,Piped,UV,59.40761565258392,8.15805020302843,0.1393488591055858,3.5524645813699856,39.074804699935015,14.588276400066354,257,96,12,29,29.395774285962435,67.96866494991977,47.16570644800393,8906.660500369868,39.734863638691294,88.71374028694798,1021.395346069087,17.547253085088474,3315.956531799937
Country C,North,2020,Lake,Boiling,61.404825637278456,5.84583433264607,5.974590161928116,2.6208567398227407,36.374887723965884,14.932198472460804,340,106,8,19,9.554535295602962,76.13943937797414,35.28272557796644,17186.50650118279,9.124997993673677,51.61167093353782,1128.6555471686238,17.28974139514982,585.4131189802778
Country C,East,2018,Lake,UV,98.76690314591244,5.036128215112072,4.973932669385768,6.874486551518599,3.292205160505246,13.141873601224827,339,41,3,18,22.241818740846092,61.743565497654984,75.81708921839117,1089.7356519888945,69.53274122116954,64.22309043513863,1574.5664051280648,16.450912158338795,1108.181837866652
Country B,North,2020,Piped,None,25.532494962649068,5.6140619874791735,7.621783675758107,7.959157602778447,24.470570855223713,8.688716594689314,347,106,15,7,24.99044842057928,63.71738175557634,70.05085746997395,9971.261810787646,92.09951083676621,15.477776922398085,596.5144027387627,21.183905832251142,1633.8595949111843
Country B,North,2020,Piped,Filtration,61.26223284270882,6.644079146993439,9.643034933242248,4.972635461263113,35.81298761087575,18.698306733802404,417,67,19,23,22.94305918974493,81.42676235868214,85.16820741856982,4232.103573929071,74.50396875031771,26.607196627558352,2108.28853889934,26.441897154345384,3211.904783804132
Country C,West,2023,Lake,Chlorination,49.09232358365622,6.652938529000432,4.997731210013257,7.144593344887052,49.91386255215926,4.921953104873669,488,109,8,15,29.072042430783945,46.57540459511569,58.26332457385977,3503.037045436028,14.935237651872402,73.15228201922352,2834.7495202721693,37.39688198295359,4412.782911176917
Country A,East,2018,Spring,Filtration,40.839810493067304,5.040735000921098,2.7024304440063887,4.480245979311746,2.8301350169285033,15.000387009532904,443,55,4,5,23.265887828937736,68.54589369259446,92.11360627464902,5992.446205664238,15.109530947090178,88.909693451529,2633.8893538220486,23.934318280901405,4743.919691809514
Country A,North,2021,Spring,Boiling,33.91828194214641,8.317500247002622,9.639497498879319,3.3648256195389674,24.622215133554477,13.533215764507132,415,93,18,24,5.183560003816895,98.58441198614283,92.69109333969774,11720.760146783297,1.725984266827718,68.60773883221265,2834.1640771353,36.853884227624484,141.28442361342113
Country C,South,2023,River,Boiling,24.11246680032314,7.917312367671478,2.7600587671058276,3.864342839100923,41.25841529746577,1.533440853007435,282,80,15,22,19.614200277425397,64.32881443748195,70.89240172580271,2782.304852844156,76.40521650560459,71.35454274332736,1069.375856751727,32.336338332749335,562.6391631339221
Country A,North,2021,Spring,UV,5.671150670675152,5.133511501221696,7.005859990662955,4.958805062493104,16.343384746162137,5.870446330314538,30,30,8,2,3.557904336234224,72.9945989571439,79.71407138402535,12129.6514292713,3.692806085904299,28.511341343770667,1314.9286778161386,28.05379065586827,150.1338630837216
Country A,Central,2019,Piped,UV,53.01567157782038,7.056032894772677,5.786959984343837,5.803845836900833,33.706636751354644,19.891322215882006,288,72,14,8,9.04801591427195,78.53815075123143,68.03986853571192,14158.235499203412,20.973757583687714,62.03892725122893,1426.6333719213426,22.245051189204382,29.486803020787985
Country A,West,2021,Lake,Chlorination,45.482954218224,5.223493203710268,9.341983654510624,7.911485056690429,32.19323164044683,19.11561852495075,351,97,11,0,11.417022066813109,55.881385191133624,74.57336637753525,3501.4923430720187,68.39413103968315,44.608837040254855,1259.7685097725225,22.787244255685394,3906.324341244904
Country A,South,2019,Spring,None,51.00994072811077,8.49439972411279,5.22207886121909,11.658671063381014,3.825477375680142,0.6770222310615437,395,110,10,17,10.913136785852013,59.08040663161367,44.52308453997178,13326.32456888413,85.66141630666218,64.35082027977718,1189.6469389387735,31.76858862042647,2958.443251879957
Country B,West,2020,Spring,Filtration,20.418827781993553,7.425828212387696,6.411583360431306,10.898057906511305,40.94818947543881,8.324596829401383,281,63,17,8,13.730419525682425,84.38421346965805,99.84593599089223,10145.310769838572,97.96300701329905,85.40490381678492,1476.4751124266845,29.654033986246255,328.2937698682614
Country B,East,2018,Lake,Chlorination,15.061048329983107,6.665480326901617,9.963623699967536,4.401697928115504,17.257098266263693,1.0425170919809545,340,81,16,16,24.209460462922376,56.246718253899694,41.1827841940198,10352.50700079049,91.63699478337337,25.47033197871695,693.1108109912419,38.845086445743576,177.5395212339135
Country A,North,2018,River,UV,20.71731310906648,5.20841691611588,4.17984680044036,8.42577541314903,33.20776158510913,10.233931060787702,136,21,18,23,14.580253022126088,96.30221754806273,68.22567837347975,1266.0708977085592,55.22970472194382,11.327361096541404,2121.1002652664065,21.57650876009525,4957.267386274516
Country C,West,2018,Spring,None,79.73659638605142,7.977923303075713,2.1159319533924856,3.405639613317878,44.747219919009964,19.57841319595342,420,77,10,10,4.088152292549962,64.17695256906624,94.6969273166819,4156.904361379452,87.05721198264037,27.202446069761386,2135.779513045618,35.10072046878733,1684.7702859042015
Country B,North,2022,River,Filtration,39.377243807246764,7.163026864978813,5.515356934975908,5.236454537640173,16.716022722408812,9.234603633676448,223,96,0,25,37.29929133410082,90.27515287345932,36.00030121289628,12926.152158825396,0.665515488088908,75.60420853492803,2942.2234989818285,33.81592882555205,1664.6241921411026
Country B,South,2018,Lake,Filtration,68.35117713458443,8.764111643993683,7.177249825255627,5.879744864404493,46.113729048886235,8.954188946794737,60,36,19,29,42.798218838165894,94.32372876493332,35.09800913249951,2487.6146291109353,34.208655288466275,85.18914204331371,2870.0800594653833,38.08937504477718,4515.671053730025
Country B,Central,2018,River,Boiling,33.75640778377783,6.41054172042566,5.0867839825045325,4.055416984677282,27.520585923918755,1.8883540638190133,336,118,13,11,24.724859781031434,49.5138343386829,80.3989480087403,16741.326860448957,76.33201304963976,41.34492478077348,1492.437530704391,39.08101810072326,1421.9019059311706
Country B,South,2018,Lake,Boiling,43.68246656959535,5.788399180700394,8.734824801470792,6.594453685465824,42.61846416390927,16.24325297350367,464,85,14,13,28.30528395681621,67.05452292114583,40.15747733880234,3547.4758238274453,19.71413635986948,12.155700041278417,773.284682884841,34.8198609148982,655.4008818321925
Country A,South,2018,River,UV,83.76694308068164,7.7771283552279,7.67806810540694,7.9666923603169275,30.506917386672615,15.741369621126559,154,77,18,24,40.8082236889535,53.625760047729045,97.19139274053659,2523.339969314624,44.18780306258397,69.49893791481082,623.5397935382355,17.30861049035832,4191.460624655291
Country C,East,2019,Lake,None,27.779138138383207,7.521562064971047,1.5722057346168894,7.274933306090662,48.014168742559335,17.941268439651125,482,43,19,15,18.32684546968673,70.06807772115442,72.75498856401092,19941.38050571733,74.18523130722842,58.51612979213299,2761.651505391613,29.57665594686515,635.5822716195936
Country A,West,2019,Lake,Boiling,29.32069296866303,8.010039107428051,0.8037872647916511,9.85240840544452,3.4426343357108813,13.003379786628386,377,112,15,21,18.56415031661313,98.96067910651121,74.01336887827705,6749.163334106988,63.21636907044063,57.75894577544328,2606.76367807175,31.17175507837951,4515.8138410063275
Country C,East,2023,Lake,None,45.193353047319704,7.504487966958345,8.46845753387372,11.952462282263713,31.330714988468607,8.963198425164588,498,93,16,1,31.190423592429728,88.825967068431,87.54281731477337,11876.326404577485,80.738182607914,66.3070104262701,1603.3643485949738,19.5602597004266,899.2802369407065
Country C,North,2022,River,None,40.4819202241999,6.9102307666399145,2.733754785987772,11.793022067228224,28.94437296317418,2.667183648086353,109,11,13,2,40.643715774743434,96.9280342035818,92.10591907484746,3662.709654874335,54.8916345297663,54.51218351778919,2073.986777768505,13.307070550527095,2465.945266559175
Country C,Central,2023,Piped,None,78.94338219445231,5.084009639291359,3.2648346444717724,7.596530175570118,48.618356844543925,9.910150418195038,446,87,2,5,45.29270716927821,80.47211889409294,76.86183950214306,8163.745192482482,83.16807951818224,24.96103784799444,1013.8793920727309,13.141655428832962,2957.827457388217
Country A,Central,2021,Lake,UV,11.498560518119538,5.289880092157555,7.4663938078446845,5.772190612333698,24.747753126780065,19.72135930534656,123,23,8,7,11.398270209575461,71.1678794601948,34.934886790362825,18078.56378248585,64.37745333318138,71.67436745376037,1796.324499928183,17.396716177083658,1528.8410848766134
Country A,Central,2023,Spring,None,1.5214203676083282,5.302128646746818,9.470495036734178,7.82746906240562,35.5085885373155,10.225765279053768,300,38,2,10,43.69960217478356,54.91704789983674,51.92417778524563,12688.063899477294,42.34967448060553,57.94544974535785,1440.0743362825906,24.26521403520656,2019.952770857833
Country A,South,2022,Spring,Filtration,62.86113562782945,7.663856156642039,9.235818739929476,8.048092497869106,40.532696588698265,10.812159366820921,499,131,3,3,30.247308883923424,67.97205091000451,81.57597094847569,5103.793213387945,37.18674565197054,13.504181945382152,1806.8478287761607,29.863912612227463,384.89514269701084
Country C,West,2021,Spring,None,85.27822519837095,7.690870430415265,0.0361350670263938,7.829625293869222,31.449170325111737,15.1735114169086,499,47,17,20,13.274453184643392,87.18446507476602,35.79239640653453,16835.00766132802,38.44913021175015,71.74937258675396,2843.877086788257,14.909380447846171,750.8267019654174
Country B,West,2022,Well,None,16.753472128649715,5.716306220894232,4.368926742747211,7.08147938596473,24.732345275275865,17.454818605958838,302,22,9,9,11.938924473641011,76.26138567976334,98.31453934402334,3642.0817043139596,9.290172261982288,55.32896691826541,1959.9477279969083,32.78121910069922,4496.737097190507
Country A,Central,2019,Well,Boiling,17.404298921259876,8.22587924045456,9.927903068126586,8.703706151456167,31.105486469341415,4.517870940113702,324,75,4,9,37.59103947707697,80.9199757221918,39.19648424525765,6116.679935068177,98.11046943165974,47.22440090425512,2384.244957607635,38.515459897239495,2893.919568164601
Country C,West,2022,Piped,Chlorination,33.51107902476947,7.53999621957832,7.720940134977223,8.915286275866475,27.777625612098994,1.399122322543489,231,44,12,19,26.754206130173753,98.91444493202113,51.98385556125898,1731.561994852515,53.108636359838854,82.6163233024508,1139.496811786314,14.932399958151114,1411.0172209990853
Country B,North,2020,Spring,None,66.92510435432061,6.127465044228752,2.9551231295351963,3.3672415575983097,47.094916356446795,4.398235755318076,105,72,9,0,47.74666817411243,79.0934382814468,59.63622322694624,16346.419028375021,12.008891048357206,59.47574244959271,2576.423845513001,28.14604012111343,550.2458470807636
Country B,South,2019,Well,Boiling,89.48062086823315,6.694014257895333,2.3756039882459232,3.5240806391947768,23.762761144673505,16.58616638211991,450,125,7,10,26.222654582162637,57.19841662024985,77.55880713150523,7724.321522798929,78.93139478418895,82.94156791096542,879.6219973047744,32.35056836328213,3966.694779259314
Country A,North,2020,Piped,Boiling,20.368779347778165,5.477117787602812,6.196436813662603,4.543625034039673,46.110741002180035,8.157491678372224,281,71,6,11,43.15708629846579,78.69547666244753,88.68958968002086,18407.591654417123,26.017189776368653,26.296723906373227,853.1267589231069,29.909861859300662,4296.165983029128
Country B,South,2021,Well,Boiling,56.98856621211158,5.056785260697584,6.032856582056043,6.5884361925979125,41.6880144362618,17.464365977665093,195,33,11,2,14.583115462735075,87.44388843705269,79.4456807912629,18925.503985139898,31.152740937557134,34.24156158286358,1458.841453654766,38.15033699195145,1778.7811166213257
Country A,East,2019,Lake,None,86.62058392812895,5.417569287990979,3.2794172842284244,7.926194826200216,8.093176917949757,5.544137349271747,26,1,15,29,3.2556501333222023,88.82273917897405,83.75532370425117,1244.30967407639,60.67668734278862,37.36073827021984,1948.6310887658447,13.684003762800266,3762.8531590899615
Country C,South,2022,River,UV,89.17191510171591,5.6828670610742105,7.795345280204357,5.187632418428028,5.294720926695179,10.018869778210648,208,65,6,24,23.64884101357613,96.72600298487966,76.69228107953444,2415.9343263172477,92.03578460750494,43.61942462799563,2276.7926710911925,27.764828803740052,1609.3540444070265
Country C,South,2018,Spring,Filtration,19.19712613560932,5.26992938599879,7.516175561351041,8.149599547854695,46.77340125135314,0.6030447766104063,324,101,9,25,16.819253576560456,88.73493668336859,98.11708719864394,6109.452268358647,90.17242624010782,78.61712320679237,1254.4762085256737,16.629572477838614,2825.706906278077
Country A,North,2023,Lake,Boiling,46.33892295625106,6.115028804134119,8.408191192944939,9.173639608967232,31.893679814273202,9.694570919086756,417,126,18,17,3.997736925276679,65.01841763601277,49.88565331064483,10845.179421872419,99.21517068661201,61.61645170195666,1053.4297207868683,19.87420560531033,4717.069032068167
Country A,North,2019,River,Boiling,69.9379845943571,6.0973489861149535,3.2336732358869247,4.258922907149406,33.80391235928814,0.3636030037537852,469,132,3,22,14.660179696978581,61.70034588382255,78.78957139910526,5958.6402024145955,3.9931307378215597,31.457518640285027,1857.2969857120768,18.151154317566082,1629.8851872410646
Country A,Central,2022,River,Chlorination,71.2833692357906,7.027011997513505,4.012018357025035,6.363368962556992,0.9509409366731891,16.61137990403398,215,48,11,23,42.98851313569152,77.3961250626628,59.577542931664595,5245.386790314506,34.639259109865485,44.235053640520086,2964.3279351999854,20.125409449837047,1594.7615794598298
Country B,Central,2020,River,Chlorination,29.152787282236403,5.819540286741866,2.444616824564462,4.23284970089411,4.663574310844592,6.302696275363823,421,45,13,7,23.67833365590726,87.24208665627347,38.777768426473784,6838.384912153964,19.334710951793312,34.38082769930511,1801.8521342413521,28.380620158589053,715.9510710855029
Country B,West,2018,Spring,Chlorination,71.37251536402697,7.559133391395598,6.315484669062107,7.848277008950657,14.65007188036021,11.19930393822029,255,54,1,2,44.08629473572565,75.79825645399153,70.42957701374522,1597.9043202896755,28.783622879676162,22.932180901862324,727.4725470486519,29.893514650876064,2961.6619434423596
Country B,North,2020,Piped,None,27.418684651084423,5.1115425359605675,2.2911098114374298,11.226805448451481,21.28624799520042,13.31905366205552,188,99,4,2,28.609302833296045,60.81823866390704,32.033178242739396,2876.4834067710844,25.11320352537988,12.603490998422533,1499.599940832191,16.405064718459617,1463.1004353027076
Country B,Central,2019,Lake,Filtration,25.602523047832758,7.763634577170099,1.0374541813069804,2.4851030136085708,25.62854233552229,14.459535333330054,441,35,0,0,43.898452847532795,56.95345858971818,40.9836440689237,19426.224709191294,5.062540798160676,44.02795144628389,1213.9371680334862,32.774379758486674,412.6832158105061
Country C,Central,2021,Lake,UV,26.11231347059306,6.793364953164428,7.185704541483002,4.855040681321585,47.06804151157983,18.021847094714307,414,71,2,7,38.77452436553536,63.87810774417515,40.866283302225526,17369.06003480903,52.156078141353014,42.86186696703232,2299.7529124750963,24.6251254567185,4451.907189589919
Country B,North,2018,River,Filtration,59.23550219474817,6.649665275755362,0.4804111057314864,3.9450674532868675,42.177241873213084,5.348524271465518,244,71,2,13,40.32113741278145,61.968704790120015,94.78328621944047,13161.71557671443,83.78662080543779,63.69404382297362,1033.0771881081826,37.137409909572455,4821.2214524138735
Country A,South,2020,Well,UV,2.4840511157929845,5.890196012230579,2.6230679797924514,3.673738223421771,33.566328397695045,3.099581451370934,303,28,7,9,33.741252221034564,54.71436961028433,30.863349655630028,8849.637420522182,19.08778006355305,46.71128284885942,1581.7361395970477,36.44725933890969,3585.791807679055
Country B,East,2022,River,Filtration,19.28828318729179,7.096240769145545,8.005761850652448,2.0295674273148094,24.684361348651485,8.484350711063012,175,95,14,1,18.650588485977128,73.882743252561,30.83632059455656,6663.731566738915,33.226255244338745,13.627566651572707,2391.5146475718348,30.97631522032958,4249.648556582655
Country B,Central,2022,Well,Chlorination,27.149068222167273,8.144277193705532,4.225595848732871,6.220849162266994,32.72504061279961,8.579247441861318,381,26,6,22,46.440979604932274,74.62516565141942,55.889454337917115,9017.20295830333,88.4345065933119,48.01875480191364,2662.9042978087627,32.42878990952248,403.04296362006573
Country A,North,2020,Spring,None,76.99449959740294,5.791417877156318,3.8362794490562715,5.59595228625351,28.10130622572839,19.893928153187257,353,46,3,6,41.67224032348424,41.76433148868218,86.76537535288384,18256.650061587,79.60854615457934,46.914417277118545,2068.335785044903,10.038451753926296,3038.4261911461285
Country B,Central,2021,River,Filtration,86.26244373106367,5.682123098656015,9.291843786029572,5.310200251818348,17.56836472158565,2.342117070843799,200,80,13,1,5.696157832754512,57.76770737116048,41.66772014302586,11060.217816211072,47.96767064037293,17.23927510188277,939.4012289085431,10.857914818913875,1499.1254020288918
Country C,South,2018,Well,Filtration,2.471511450951769,5.233127818022229,9.930306584377202,8.28159611343207,27.547012781517406,12.310889922531299,9,0,11,6,20.971896149787305,85.68946502675567,85.87058556681492,7840.565582923569,46.81378827166374,67.89415181402492,1606.109890961593,16.51560592613876,3868.423936897536
Country B,East,2021,Lake,Boiling,24.096959688800435,6.573809311546236,1.444908220160499,11.996212411097522,43.702729075436174,10.287108615712732,414,71,5,11,29.088864280883925,68.89407290463159,74.12745493390395,11187.675065097115,84.76597041167427,88.25506126954676,1165.6017371029761,22.71606887341972,2159.5052731458486
Country B,South,2018,Well,None,83.52846485985191,6.333968313266905,6.910368769897365,7.615420750902386,33.41882681070572,16.381602924447826,295,52,0,26,47.51584527709009,99.05526871117102,83.70101900673464,2694.8852350847496,59.14199434462235,62.643758819942505,711.6177934608756,10.996438681212156,4413.494023237285
Country A,East,2019,Piped,Chlorination,29.292290135430132,8.129498217361498,5.323393056326409,11.311896622940147,36.48226515512284,5.843245138846029,415,58,1,19,12.569718600604462,72.20027451973056,58.37419587179726,14940.88136626082,75.41409292065961,10.984648034997306,1444.2282708156158,10.904149362845356,972.0092342134704
Country C,South,2019,Spring,Filtration,38.657462806415225,5.654986438556043,2.3318981803513292,11.359450343708765,18.46045288293367,14.00455390531598,91,32,9,3,19.851033999401352,80.01776179061915,45.66256798048675,11369.956906329557,3.045528082030291,55.38952340045748,2392.0680055115945,18.82009889740813,1993.5995904612175
Country B,West,2018,Spring,Boiling,62.74857525615115,7.610292749044207,3.945858437501244,9.865168166366251,48.04729011629883,14.153065420593009,356,73,13,2,9.565757828300365,67.87619176722941,90.88508727995105,12250.1209756934,32.534184241393106,63.57498629308153,2559.4910370021926,37.7854521082399,92.3360286847468
Country A,West,2018,Spring,UV,30.384548245024323,6.016029610614222,7.745734004797349,3.1371397539121855,24.253230279282533,1.3335429699183954,61,62,6,4,35.721621751535295,64.53915210042157,60.699495905554244,14285.862143695525,67.18207267737805,37.57051246681124,2561.975915164738,23.273977685249434,4845.6762103260535
Country B,Central,2021,River,Chlorination,66.33425181818619,5.199214096617531,5.306269516590709,4.244722488125536,30.95442848353534,13.927762793296566,404,25,4,15,5.32176687057121,86.32722957952203,77.43698763642738,11362.75769621934,21.779789977755282,54.00334032583821,2768.519642384469,15.022646775075476,311.08343684464063
Country B,South,2020,Spring,None,40.88321830588604,7.498831226809749,9.79618890023621,2.2120041003283637,12.755279156292886,10.019151452223658,21,82,13,0,26.243945502977372,66.18852989515662,66.07924350840095,18891.631719338813,27.14329973817593,67.51606787851215,2518.4288072582785,26.026126343629528,340.196446347961
Country A,East,2020,Spring,Filtration,24.371069676327906,8.107970726089686,7.85277562768253,4.5037657496168295,10.914333646977425,6.8470460319768645,471,74,0,20,22.491133121351513,40.86841245646556,34.29262849962095,14808.921779258024,32.13379333160267,19.439635827993172,738.093299755382,28.122066459895674,1301.7247758525089
Country B,East,2019,Lake,None,15.868252013065609,7.3252181385170765,1.0613194146933103,5.917227762969847,43.1901694961706,2.4266605829631915,192,100,6,16,27.534377648979408,86.3138496177957,52.83694033687526,8043.316463160933,35.69661244874366,81.06616198794315,2615.1759093166843,11.810757267623895,1696.3394044026145
Country C,North,2018,Spring,Boiling,43.57774345308064,6.221855065162289,7.3738383595135515,11.55470015407187,4.674101566011407,12.565885111664247,381,87,13,13,1.9576853876679567,85.61727632047246,39.129514769081744,11168.66609467295,96.10719275459095,78.4343487683742,1619.1926579752637,39.03490674627517,160.06461046939359
Country B,South,2020,River,None,21.004079513502383,8.354202845269727,1.1232965949767393,11.401272652961797,18.50869638361762,19.734240927606013,275,53,16,9,23.33361020838691,89.94797679999012,43.25787321258365,6183.570238741566,97.05253655995888,59.04605831484873,1878.1273667507728,32.763278099789176,548.0405725853007
Country C,East,2023,River,Boiling,56.2563752991151,7.959298877934526,5.489264920948625,10.269955235796349,32.70155801212777,13.79842538764895,112,32,2,12,15.266431975948874,44.45172976065567,92.13329114278162,17102.323867461808,14.47122837172552,41.337691935396776,2208.717376277601,30.665703859786294,2652.831872199458
Country A,North,2019,Lake,Chlorination,49.784214270042696,6.981818912111159,0.8885749682882516,4.218838857595841,34.80792177529236,6.717643958598771,310,85,14,13,2.676768199589352,41.28673290640219,93.40781315641877,8492.916007747313,21.39968130106049,19.049590492297153,2313.680257968117,26.836226027240613,3594.766824407766
Country A,Central,2023,Well,None,43.83023823331157,8.350790375801388,2.5342910575669553,4.995490942186945,19.325630137845696,3.2085871628930174,471,92,16,18,42.418524465618255,80.42334145597344,69.44070783169727,14826.697362112911,99.81317042129588,50.99099429883381,1256.5544210120538,28.18469377658374,4172.844057992788
Country C,Central,2022,Lake,UV,41.210579744269495,5.364189886579508,8.40036997136539,6.783495018148894,29.778566982706167,2.6383393201085092,92,38,12,13,41.06950697998674,44.39409531469229,86.43812740239824,9235.87341527929,7.706610766352229,46.8866063927537,2245.329885300699,22.836716335985997,3306.3931020909695
Country B,West,2019,Piped,Filtration,88.2073613677289,8.950974206584327,5.733264157271232,5.506434758523421,47.484217037941214,2.2331543358322037,40,44,14,5,20.072430917257645,67.30549123953843,86.21017007421926,17367.479325926575,53.02135371167864,28.005925489996688,1296.4994257809547,39.92127949483482,4410.3093969200745
Country C,East,2018,Spring,Filtration,72.33674810435187,6.201025528165362,2.6096660036052057,11.666905085487059,33.995985234229494,5.4362426295372,194,95,2,14,32.941272246401205,48.747315324723445,35.63599835718382,3511.681870918946,91.18184561504815,35.922522986858745,2755.357027748284,35.11103551981973,4261.004134315771
Country C,East,2021,Piped,Chlorination,36.23475071282108,5.880289970082934,7.211648106153804,4.064557498429325,27.664164118580402,10.419000620973325,125,78,3,17,27.66173327975877,90.66212686443635,41.51136718884132,11376.37400503165,94.96710969826763,30.71785054999345,1913.525694767338,16.509062885268992,4325.818395412649
Country A,East,2021,Spring,None,12.33582518914995,7.833500006413065,0.5989670681644466,2.7893896148778556,21.770326397612035,5.057612239570726,204,84,17,8,25.772407473698856,96.80694649959817,79.17244173178779,17224.040623518536,9.205239062839144,58.58769124679161,1690.5147139646024,26.055438118427578,2789.2473818476224
Country C,East,2022,Piped,None,32.67283350109663,5.304976835100825,7.192647931834468,3.593223047204181,42.89459425293067,1.270099107853182,253,23,16,16,3.402244457808745,64.24127625941871,92.58560886329273,16589.144919303544,54.29556570558418,27.98619727247332,2158.419029978273,33.5159256390656,4996.129356189992
Country C,South,2023,River,Chlorination,73.4388131758,7.087005944295804,0.5939303280916874,2.657579670899,3.964738414279445,2.1535881296950476,249,56,12,11,24.399440713533238,49.4104163349935,54.800977505338324,1317.0679898112196,8.914449130755642,23.43637766396549,691.4691352681768,24.73479005530016,255.49049923984822
Country B,East,2020,Piped,Filtration,7.47823339085757,5.484508362440803,4.37378120778523,7.21075657688479,45.86187787198522,13.3629380028862,57,85,12,13,40.37127501674952,51.5627096853641,70.11623879589217,3426.726291390514,56.86263349749105,33.36505375783698,1348.0569444251996,22.831937315619214,709.0678892111338
Country B,East,2018,Lake,Chlorination,34.620212478083225,8.198245458067337,3.5818657458581313,11.4902540964468,9.374795962163173,14.033195928644167,80,68,16,20,29.192362538138916,49.396465872370804,61.54705481471936,18618.73317617644,35.614401098360425,26.50974277370331,1163.963157951944,22.07315101505008,95.33093495389055
Country B,North,2021,Piped,Filtration,17.73807130175603,7.972794091794151,8.683389977064092,11.673033973711956,27.94516092024411,19.840512738660475,219,76,0,22,44.906565988330605,83.16903406582968,41.76648600107999,6181.193026966682,60.55246428714411,46.23513006058382,2610.6630498386507,37.54106878070921,631.0789083353993
Country A,South,2020,Piped,Chlorination,86.45326505132732,8.462992297370931,3.8480116129475883,6.327221486088455,48.17262012471237,16.144597751609815,120,39,14,12,36.48921880282291,77.24769331346852,32.659279321129816,6582.859880388793,8.537183001668714,79.12241914056004,978.4674194602268,29.13174702232161,1028.8998823815905
Country C,East,2023,Spring,None,54.82357045306991,6.175662536331148,0.34670907116443717,5.1710352866018185,1.4604707717588261,10.00423991133433,27,50,15,2,9.337616731156828,65.03393873497942,58.63002662352774,4967.357473903396,27.865678596723477,21.694417363959097,1178.35270115598,27.628979468792057,3840.007156559372
Country A,East,2018,Well,UV,76.11478218442063,6.983212070299025,1.5647070884210457,3.8028029202657514,11.422192779039197,0.15737896101807314,109,9,9,8,16.762392719298898,58.47345918798942,97.07359683195568,17038.90718549183,78.56839906477838,40.328120489364075,1684.181179117256,12.496212018935047,1444.3867250736293
Country A,North,2019,Spring,Boiling,90.14284098536606,5.934258006372085,6.364057252698547,3.4678207442946443,12.613408229916557,7.519192570381142,164,34,0,16,38.02395323059873,63.346362937803825,68.63859813262522,17943.672827493065,5.777585372502614,26.354088348852898,2649.8625423078747,36.001021096191735,3930.505737248106
Country B,East,2022,Piped,Chlorination,69.1754108261753,5.7200147818674765,7.435054084184202,9.503496684979842,1.7306414794573455,0.4578364631508336,193,79,15,12,33.62504108577269,94.27958251876956,39.17259834099547,13180.400123536501,91.57973421443377,30.836354717613528,2205.611918784769,25.396780034500907,3912.3368038668323
Country A,West,2022,Piped,Chlorination,63.40172613822291,7.2887620216678854,7.599975509558062,2.5874865886426575,30.409318304753004,12.058410366043873,215,17,1,21,25.985310650908822,58.86964142456428,31.07702752766372,17922.957974425815,75.3318721602479,87.60273915344366,1605.9022766057092,23.90245048798964,4721.1128706823365
